approach,class,AP,ROC_AUC,ROC_AUC_micro,F1,MCC
matrix_weighted_sum,Ship,0.6987667164418461,0.6679625667925508,0.6674290972707921,0.29336349924585214,0.18726622135174564
matrix_weighted_sum,Sign,0.05192936601382955,0.49014226247655635,0.5084447697319936,0.11764705882352941,0.05271284682991098
matrix_weighted_sum,Skyscraper,0.14212296345335979,0.5441687344913151,0.5085772278089766,0.16666666666666666,0.10120886972784611
matrix_weighted_sum,Spoon,0.16236215114041538,0.8015467219792626,0.7969133759603712,0.21176470588235294,0.11285012464181272
matrix_weighted_sum,Starship,0.15367898753664297,0.6782918101773054,0.6552664567632185,0.15441176470588236,0.06545386939619995
matrix_weighted_sum,SubmachineGun,0.2502400088679021,0.8504712463540987,0.853321144051195,0.226890756302521,0.16099491042494568
matrix_weighted_sum,Sword,1.490649052399972,0.8587107555120329,0.8417300494821806,0.5842131724484665,0.4814816934127711
matrix_weighted_sum,Tool,0.8770158784929702,0.7301118748222696,0.7056127635484981,0.5767543859649122,0.43170153954650153
matrix_weighted_sum,Train,0.1557034490896161,0.661673731240692,0.6468038212344548,0.14950980392156862,0.07562174151483397
matrix_weighted_sum,Tree,0.8151132399044504,0.7223472363595237,0.7158070133659844,0.5030699148346206,0.3660054806944112
matrix_weighted_sum,Truck,0.23217407905168588,0.6886616540287216,0.6703152214619716,0.2287581699346405,0.15457564775708194
matrix_weighted_sum,TruckNonContainer,0.1878253600829624,0.8641232423490489,0.8591691698228201,0.12952488687782807,0.08567334720842126
matrix_weighted_sum,Vase,0.1185247662720913,0.6644582725934306,0.6392074592608454,0.13445378151260504,0.04991576414098532
matrix_weighted_sum,Violin,0.277133793108701,0.8436931348221671,0.8155451438770623,0.2816742081447964,0.185874119773432
matrix_weighted_sum,Wheel,0.16864393152062174,0.7312668561848532,0.7051503996889958,0.20320855614973263,0.13321124127443335
matrix_weighted_sum,WheelChair,0.6127316392307356,0.9295666274868312,0.9153403204039877,0.3753869969040247,0.36308766214822924
matrix_weighted_sum,__overall_by_shape__,1.3121010081985816,0.7476109697179747,0.7634731472833203,0.40448113996081553,0.31096932967268304
matrix_weighted_sum,__weighted_by_class__,1.3121010081985818,0.7476109697179745,0.7634731472833203,0.3757755145154746,0.310969329672683
