query,id,class,tp,fp,fn,tn,P,N_total,AP,ROC_AUC,NDCG,NDCG_top10,TP,FP,FN,TN,TPR,TNR,PPV,NPV,FNR,FPR,FDR,FOR,TS,ACC,F1,F0_5,F2,MCC,BM,MK,LR+,LR-
m1348_06_fill_holes_and_orientation.obj,m1348,AircraftBuoyant,1,9,6,0,7,2437,0.1984114784924495,0.7964767409854114,0.4723421413300146,0.2200917662980802,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m1349_06_fill_holes_and_orientation.obj,m1349,AircraftBuoyant,0,10,7,0,7,2437,0.026660216800688297,0.6734929810074318,0.2901204509171019,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
m1350_06_fill_holes_and_orientation.obj,m1350,AircraftBuoyant,1,9,6,0,7,2437,0.049128296335241746,0.6135425268373245,0.3208682217793489,0.08514311764162101,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m1351_06_fill_holes_and_orientation.obj,m1351,AircraftBuoyant,1,9,6,0,7,2437,0.13219353951351503,0.8304156344618772,0.3996352801460312,0.06943122193677728,1,9,6,0,0.14285714285714285,0.0,0.1,0.0,0.8571428571428571,1.0,0.9,1.0,0.0625,0.0625,0.11764705882352941,0.10638297872340426,0.13157894736842102,-0.8783100656536799,-0.8571428571428572,-0.9,0.14285714285714285,
m1352_06_fill_holes_and_orientation.obj,m1352,AircraftBuoyant,3,7,4,0,7,2437,0.27326947094778287,0.836223506743738,0.4968592935704152,0.29062463495159,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00045_06_fill_holes_and_orientation.obj,d00045,Apartment,3,7,4,0,7,2437,0.3317528335814721,0.8803124411820064,0.5008019752489398,0.26180807422707547,3,7,4,0,0.42857142857142855,0.0,0.3,0.0,0.5714285714285714,1.0,0.7,1.0,0.21428571428571427,0.21428571428571427,0.3529411764705882,0.3191489361702127,0.3947368421052631,-0.6324555320336759,-0.5714285714285714,-0.7,0.42857142857142855,
D00086_06_fill_holes_and_orientation.obj,d00086,Apartment,0,10,7,0,7,2437,0.04288217356215669,0.40624882364012793,0.3221343153663315,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00138_06_fill_holes_and_orientation.obj,d00138,Apartment,0,10,7,0,7,2437,0.03312331404243737,0.4436288349331827,0.3091834921036696,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
D00156_06_fill_holes_and_orientation.obj,d00156,Apartment,2,8,5,0,7,2437,0.4264498145292519,0.7987577639751552,0.5633241360064591,0.3052348839397012,2,8,5,0,0.2857142857142857,0.0,0.2,0.0,0.7142857142857143,1.0,0.8,1.0,0.13333333333333333,0.13333333333333333,0.23529411764705882,0.2127659574468085,0.26315789473684204,-0.7559289460184545,-0.7142857142857143,-0.8,0.2857142857142857,
D00310_06_fill_holes_and_orientation.obj,d00310,Apartment,0,10,7,0,7,2437,0.1899850910879655,0.6843026538678713,0.4177461349451579,0.0,0,10,7,0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,,,,-1.0,-1.0,-1.0,0.0,
